Name,measurement_method,normalised_name,raw_value,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CsI,el_mylogic,[I-].[Cs+],1.79,0.0,0.0,0.0,0.0,0.38031468037331273,259.80899999999997,259.80899999999997,259.8099249,8.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.0,2.0,0.0,1.3779644730092273,9.815572653466067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.781948051948052,0.0,8.837673241102518,3.781948051948052,1.1414083946024565,89.81705932153318,23.97664012526206,0.0,0.0,0.0,0.0,68.89379382637131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.87043395163337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.87043395163337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.87043395163337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-5.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethanol,el_mylogic,CCO,1.361,7.569444444444445,0.25,7.569444444444445,0.25,0.40680796565539457,46.069,40.021,46.041864812,20.0,0.0,0.04022058174908642,-0.3966637147812598,0.3966637147812598,0.04022058174908642,2.0,2.0,2.0,16.248991329327914,10.908168035086371,1.3402935186707783,-1.52235869276019,1.2962426382141046,-1.5683635470355741,3.835802335589486,0.3184056131739115,1.6329931618554523,2.7548875021634682,2.7071067811865475,2.1543203766865053,2.1543203766865053,1.4142135623730951,1.0233345472033855,1.0233345472033855,0.3162277660168379,0.3162277660168379,0.0,0.0,0.0,0.0,-0.04,2.7548875021634682,2.9600000000000004,1.96,1.9600000000000033,19.89842689442217,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,0.0,6.923737199690624,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,6.606881964512918,0.0,0.0,0.0,6.923737199690624,0.0,0.0,5.106527394840706,0.0,0.0,0.0,7.569444444444445,0.0,0.0,0.0,0.0,1.9305555555555556,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0014000000000000123,12.759800000000002,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clenbuterol,el_mylogic,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,1.09,10.00302311665407,-0.6621990740740749,10.00302311665407,0.053197003338372406,0.7442931078481675,277.195,259.051,276.07961855599996,96.0,0.0,0.09151318393497339,-0.3963115728692795,0.3963115728692795,0.09151318393497339,1.2941176470588236,1.7647058823529411,2.176470588235294,35.496835386741715,10.058376022459887,2.1519211859189684,-2.229358681393363,2.306696915705344,-2.3809758038050335,6.384397662591678,0.16310596575816524,2.793868570618487,378.9774815422807,13.215178470694322,10.219650399463465,11.731508291500376,7.704195919671092,5.380015851382404,6.1359447974008585,5.044924146994181,5.859324400475393,2.3118989260179843,2.937316942994583,1.317000550328073,1.8209429536426975,-0.48000000000000004,3516.944404627744,14.580532687651333,5.442319297227818,4.355958766128477,111.91157489245671,16.156983476009223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,38.46739722769209,12.08368165829592,21.836619289914516,5.106527394840706,28.889266055148596,0.0,5.316788604006331,0.0,32.41410323920352,12.27842388307476,27.741452256102868,0.0,0.0,11.050456081168516,5.687386274683562,0.0,23.20187978046503,17.190209053136627,0.0,0.0,32.43862947851717,12.13273413692322,10.045266627482652,0.0,0.0,58.28,6.103966387748303,5.106527394840706,0.0,5.538925252383345,27.840860799775786,0.0,0.0,12.13273413692322,20.771211599071872,5.316788604006331,28.935547257627213,0.0,11.824572651591499,0.0,13.935756251574706,6.578852513227514,0.0,3.2733641975308645,-0.6621990740740749,6.521875682371714,0.0,0.5,17.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,2.9971000000000005,73.58990000000001,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dioxane,el_mylogic,C1COCCO1,1.422,4.944444444444445,0.7777777777777778,4.944444444444445,0.7777777777777778,0.4157492501598946,88.106,80.04199999999999,88.052429496,36.0,0.0,0.07011439546557022,-0.37666763607345255,0.37666763607345255,0.07011439546557022,0.6666666666666666,1.0,1.1666666666666667,16.564300828554593,10.638571834466195,1.9381982860111924,-2.0933036854099747,1.8459039112320426,-2.158799402239841,4.3659799536361215,-0.033358205886512574,2.0,21.019550008653873,4.242640687119286,3.644923705673916,3.644923705673916,3.0,2.1547005383792515,2.1547005383792515,1.2247448713915892,1.2247448713915892,0.7440169358562925,0.7440169358562925,0.4398264056274473,0.4398264056274473,-0.08,34.3994618804395,4.088918918918919,2.157216946676406,0.9536924762600438,37.055336676503906,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.427527858051672,9.473725907600098,0.0,0.0,0.0,0.0,0.0,26.427527858051672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.427527858051672,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,18.46,0.0,0.0,0.0,0.0,0.0,26.427527858051672,0.0,0.0,0.0,0.0,9.473725907600098,9.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.111111111111111,0.0,1.0,6.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.03320000000000001,21.637999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pentanol,el_cde_tables,CCCCCO,1.425,8.19736111111111,0.355,8.19736111111111,0.355,0.513281356352027,88.14999999999999,76.05399999999999,88.088815004,38.0,0.0,0.04305223345357219,-0.3963765707960063,0.3963765707960063,0.04305223345357219,1.3333333333333333,2.0,2.1666666666666665,16.249920993384958,10.263374251449198,1.7585175569461067,-1.854824490829793,1.8886357691457698,-1.7805579678492776,4.304159999369914,0.2838073227136418,2.3390923149762908,15.900134529890124,4.82842712474619,4.275640720246148,4.275640720246148,2.914213562373095,2.5233345472033855,2.5233345472033855,1.4307135789365262,1.4307135789365262,0.7616672736016925,0.7616672736016925,0.36180339887498936,0.36180339887498936,-0.04,20.986300857070454,5.959999999999999,4.960000000000001,3.9600000000000004,38.99325323761199,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.765380445542643,6.4208216229260096,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,0.0,26.186202068468653,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,0.0,26.186202068468653,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,6.606881964512918,12.841643245852019,6.4208216229260096,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,0.0,8.19736111111111,0.0,0.0,0.0,3.3269444444444445,2.475694444444444,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.1689,26.61079999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
carbon,el_cde_tables,C,2.0,0.0,0.0,0.0,0.0,0.3597849378839701,16.043,12.011,16.031300127999998,8.0,0.0,-0.07755789119307553,-0.07755789119307553,0.07755789119307553,0.07755789119307553,1.0,1.0,1.0,12.011,12.011,-0.07755789119307553,-0.07755789119307553,0.1441,0.1441,2.503,2.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.739251027829551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.426652776455239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.426652776455239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.426652776455239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.426652776455239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6361,6.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TiO2,el_mylogic,O=[Ti]=O,2.32,8.5,-2.0,8.5,2.0,0.3760076837741772,79.865,79.865,79.93777554,16.0,0.0,,,,,1.3333333333333333,1.3333333333333333,1.3333333333333333,,,,,,,,,3.2659863237109046,23.774437510817343,2.7071067811865475,1.3164965809277263,2.8780493937365565,1.4142135623730951,0.4082482904638631,1.6832508230603467,0.08333333333333336,0.3435921354681385,0.0,0.0,0.0,0.0,0.31428571428571445,2.7548875021634682,3.314285714285715,2.314285714285715,2.3142857142857154,26.406113307128383,0.0,0.0,0.0,0.0,0.0,25.740120797308574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.740120797308574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.740120797308574,0.0,0.0,0.0,0.0,0.0,0.0,34.14,19.090898434604195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.649222362704378,17.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.2401,1.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n-Butyraldehyde,el_cde_tables,CCCC=O,2.39,9.40486111111111,0.7083333333333333,9.40486111111111,0.7083333333333333,0.4443450475833798,72.107,64.04299999999999,72.057514876,30.0,0.0,0.11947978113414225,-0.30340309725779463,0.30340309725779463,0.11947978113414225,1.8,2.4,2.4,16.12871271764662,10.380675929382486,1.6636987729341335,-1.6800477671236316,1.743585169718209,-1.641993214737829,5.483092870586735,-0.10737864157580468,2.4017152226171965,24.828921423310437,4.121320343559642,3.399812122026584,3.399812122026584,2.414213562373095,1.8510573320459265,1.8510573320459265,0.9553418012614794,0.9553418012614794,0.4065262647925708,0.4065262647925708,0.11785113019775793,0.11785113019775793,-0.33,11.245112497836532,4.67,3.67,3.67,31.99559947106314,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,6.4208216229260096,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,19.765380445542643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,19.765380445542643,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,6.4208216229260096,12.706982146055566,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,9.40486111111111,0.0,0.0,0.0,0.0,2.614583333333333,1.9805555555555556,0.0,0.75,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9854,20.971999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSO,el_cde_tables,CCCC[S](=N)(=O)CCC(N)C(O)=O,1.469,11.49022297808012,-2.615648148148148,11.49022297808012,0.08379629629629615,0.5874001254474446,222.30999999999997,204.16599999999997,222.103813436,84.0,0.0,0.3200014842402536,-0.48008605665273824,0.48008605665273824,0.3200014842402536,1.5714285714285714,2.142857142857143,2.5714285714285716,32.22448621171903,10.242194446594947,2.1426328940100117,-2.084383518107826,2.0172924925988975,-2.3191083833117965,7.91882992562494,-0.13805148694427785,3.9325226683290593,274.3109791240422,11.19023444431199,8.362192911203538,9.178689492131264,6.387845993739168,4.613235563648692,6.509517725825138,3.3070424294905236,5.747208757529436,1.9034096757907533,3.7467189637679046,0.9203697165201264,2.5141585744890413,-0.6200000000000001,750.2416688721054,13.379999999999999,5.975542972832349,5.929515340615636,84.65797190272845,10.84019487200289,6.041840829147961,0.0,0.0,0.0,5.969305287951849,9.574115348309846,4.208898492164469,0.0,0.0,13.344558822616634,12.841643245852019,21.234719399825504,0.0,14.109963071076997,15.698317474283776,4.779578164238024,0.0,5.733667477162185,32.22804289761661,11.505707213493578,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,32.83227921759856,14.52354937040375,4.779578164238024,26.186202068468653,0.0,0.0,0.0,0.0,104.24000000000001,21.740158303431734,9.00343567623629,0.0,12.1736752296728,5.752853606746789,12.841643245852019,0.0,0.0,6.923737199690624,0.0,15.619773036240915,18.933257747543458,0.0,10.351205514613254,8.475899234693877,5.243894636558327,-0.6743209614092549,-0.9974059901738477,1.7429344608213655,1.9568501721676326,-2.615648148148148,0.875,14.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.6352699999999998,55.73230000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAP,el_mylogic,Nc1cccc(N)n1,1.462,5.2675,0.46296296296296324,5.2675,0.46296296296296324,0.5014053270919594,109.13200000000002,102.076,109.06399722399999,42.0,0.0,0.12525419270266974,-0.3836276778748032,0.3836276778748032,0.12525419270266974,1.125,1.625,1.875,14.902918151783236,10.439075958015652,1.8265196616696462,-1.8991426902392665,1.9862408542374825,-1.9303352267491933,5.3747611202331145,1.3447524897533472,3.077660437970554,167.53358594239864,5.983127663125442,4.3339649414480865,4.3339649414480865,3.787693700234704,2.2685808005458767,2.2685808005458767,1.4873179347658538,1.4873179347658538,0.7921702677068978,0.7921702677068978,0.46889672787594605,0.46889672787594605,-1.25,64.0524865010122,4.898148148148148,1.6944897959183673,0.8724489795918368,47.33083249446891,11.46733495432437,11.635725555670057,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,6.06636706846161,12.13273413692322,0.0,0.0,0.0,11.635725555670057,0.0,4.9839785209472085,0.0,0.0,11.46733495432437,18.19910120538483,0.0,0.0,11.46733495432437,11.635725555670057,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,18.19910120538483,0.0,0.0,0.0,64.93,0.0,0.0,0.0,0.0,11.635725555670057,0.0,0.0,18.19910120538483,0.0,4.9839785209472085,11.46733495432437,0.0,0.0,3.7291666666666665,0.0,10.535,0.9259259259259265,5.14324074074074,0.0,0.0,0.0,0.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.24599999999999989,33.0618,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heptane,el_cde_tables,CCCCCCC,1.3855,2.245694444444444,1.3611111111111112,2.245694444444444,1.3611111111111112,0.47630987365330063,100.205,84.07699999999998,100.12520051199999,44.0,0.0,-0.05332609175221321,-0.06538238322804024,0.06538238322804024,0.05332609175221321,0.7142857142857143,1.1428571428571428,1.4285714285714286,13.862233382977566,10.164098565543423,1.796206847856114,-1.9019330572190785,1.995333382977564,-1.7028014344565705,4.354233382977567,0.6560985655434296,2.447472887876344,19.219280948873624,5.535533905932738,5.535533905932738,5.535533905932738,3.414213562373095,3.414213562373095,3.414213562373095,2.060660171779821,2.060660171779821,1.2071067811865472,1.2071067811865472,0.6767766952966366,0.6767766952966366,0.0,35.509609925153406,7.0,6.0,6.0,46.92890371420919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95158251401129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95158251401129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95158251401129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.10410811463005,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.008611111111112,4.491388888888888,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.976700000000002,34.432999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
